project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
priority-queue2;test_3-5_0-6_194;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-6_206;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_74;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_69;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_72;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-9_296;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_84;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_35;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-9_295;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_102;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_85;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_19;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_15;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_21;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_245;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_255;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_24;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_246;13;11;0;11;2;84.62
priority-queue2;test_3-5_1-0_330;13;12;0;12;1;92.31
priority-queue2;test_3-5_0-0_2;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_119;13;11;0;11;2;84.62
priority-queue2;test_3-5_1-0_306;13;12;0;12;1;92.31
priority-queue2;test_3-5_0-1_38;13;11;0;11;2;84.62
priority-queue2;test_3-5_1-0_303;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_247;13;11;0;11;2;84.62
